sender,receiver,time,weight
512,549,8,60.5
512,552,8,0.5
512,576,8,4.5
512,592,8,1.0
513,16,8,1.5
513,29,8,1.0
513,31,8,2.0
513,41,8,2.0
513,241,8,0.5
513,313,8,0.5
513,402,8,29.0
513,504,8,1.0
513,509,8,26.0
516,324,8,1.5
518,31,8,1.5
518,32,8,25.0
518,38,8,2.5
518,54,8,12.0
518,67,8,2.5
518,118,8,2.0
518,154,8,5.0
518,172,8,0.5
518,179,8,1.0
518,205,8,4.5
518,252,8,1.0
518,280,8,0.5
518,336,8,2.0
518,350,8,4.0
518,366,8,0.5
518,391,8,0.5
518,463,8,4.0
518,464,8,2.0
518,490,8,0.5
518,504,8,4.5
518,506,8,3.5
518,512,8,1.5
518,520,8,2.5
518,522,8,0.5
518,525,8,1.5
518,544,8,30.5
518,547,8,3.0
518,549,8,2.5
518,552,8,3.5
518,553,8,3.5
518,576,8,5.0
520,45,8,0.5
520,67,8,0.5
520,175,8,2.5
520,302,8,2.0
520,369,8,401.0
520,433,8,6.0
520,447,8,1.0
520,518,8,2.5
520,521,8,3.5
520,529,8,0.5
520,566,8,0.5
521,72,8,1.0
521,285,8,0.5
521,433,8,8.5
521,493,8,2.0
521,520,8,3.5
521,529,8,0.5
522,16,8,1.0
522,41,8,0.5
522,78,8,3.5
522,166,8,3.5
522,169,8,5.0
522,184,8,0.5
522,190,8,2.5
522,208,8,5.5
522,224,8,6.0
522,241,8,1.0
522,252,8,13.0
522,283,8,31.5
522,323,8,0.5
522,340,8,37.0
522,372,8,0.5
522,392,8,0.5
522,426,8,3.0
522,505,8,4.0
522,518,8,0.5
525,31,8,0.5
525,32,8,9.0
525,38,8,4.5
525,67,8,3.5
525,74,8,4.0
525,77,8,1.0
525,129,8,6.5
525,154,8,4.5
525,205,8,1.0
525,244,8,0.5
525,336,8,1.5
525,350,8,6.5
525,366,8,0.5
525,380,8,0.5
525,389,8,1.0
525,391,8,2.5
525,468,8,0.5
525,504,8,5.0
525,506,8,10.5
525,512,8,430.5
525,518,8,1.5
525,534,8,2.0
525,547,8,2.0
525,549,8,110.5
525,552,8,1.5
525,553,8,1.0
525,576,8,7.5
525,592,8,8.0
526,16,8,1.0
526,29,8,1.0
526,31,8,0.5
526,78,8,1.5
526,185,8,1.0
526,187,8,3.0
526,193,8,1.0
526,228,8,0.5
526,253,8,1.0
526,308,8,1.0
526,313,8,1.5
526,324,8,49.5
526,340,8,1.5
526,357,8,0.5
526,365,8,4.5
526,367,8,3.0
526,369,8,1.5
526,379,8,3.0
526,380,8,1.0
526,389,8,1.0
526,392,8,2.0
526,395,8,1.5
526,456,8,62.0
526,468,8,1.0
526,493,8,45.5
526,504,8,0.5
526,509,8,1.5
526,552,8,86.5
526,561,8,0.5
526,576,8,0.5
526,592,8,13.0
529,78,8,13.5
529,82,8,0.5
529,198,8,4.0
529,213,8,1.0
529,302,8,0.5
529,324,8,0.5
529,366,8,2.5
529,433,8,0.5
529,468,8,1.5
529,498,8,0.5
529,520,8,0.5
529,521,8,0.5
529,542,8,2.0
529,566,8,0.5
531,372,8,1.0
534,49,8,64.5
534,129,8,2.5
534,202,8,2.0
534,302,8,5.0
534,367,8,0.5
534,380,8,5.5
534,463,8,6.5
534,475,8,22.0
534,504,8,2.0
534,506,8,10.0
534,512,8,7.0
534,525,8,2.0
534,536,8,1.5
534,569,8,5.0
535,86,8,13.0
535,239,8,14.0
535,343,8,15.0
535,393,8,1.0
535,565,8,3.5
536,49,8,1.5
536,175,8,1.0
536,202,8,42.0
536,350,8,2.5
536,357,8,1.0
536,380,8,1.5
536,504,8,0.5
536,534,8,1.5
536,549,8,2.5
536,551,8,0.5
536,552,8,2.0
538,470,8,0.5
539,38,8,1.0
539,124,8,1.5
539,302,8,0.5
539,313,8,0.5
539,389,8,0.5
539,417,8,3.0
539,446,8,74.5
539,448,8,0.5
539,475,8,1.0
539,509,8,29.5
539,592,8,1.0
540,448,8,0.5
541,336,8,26.0
541,346,8,5.5
541,433,8,5.5
542,32,8,0.5
542,198,8,1.5
542,213,8,2.0
542,366,8,1.0
542,464,8,0.5
542,468,8,1.5
542,497,8,0.5
542,529,8,2.0
544,31,8,0.5
544,54,8,1.0
544,129,8,0.5
544,310,8,0.5
544,356,8,15556.0
544,463,8,2.0
544,464,8,1.5
544,466,8,15.0
544,504,8,0.5
544,509,8,1.5
544,518,8,30.5
544,594,8,64.5
545,346,8,1.5
547,32,8,2.5
547,38,8,0.5
547,67,8,2.0
547,154,8,4.0
547,205,8,3.5
547,336,8,0.5
547,350,8,3.0
547,391,8,1.5
547,504,8,2.0
547,506,8,0.5
547,512,8,3.0
547,518,8,3.0
547,525,8,2.0
547,549,8,0.5
547,553,8,1.0
547,576,8,2.5
549,31,8,2.0
549,32,8,112.5
549,38,8,2.5
549,67,8,3.0
549,118,8,2.5
549,154,8,16.5
549,204,8,0.5
549,205,8,8.0
549,285,8,0.5
549,313,8,1.0
549,336,8,6.0
549,350,8,6.0
549,366,8,0.5
549,367,8,5.0
549,389,8,0.5
549,391,8,2.0
549,403,8,1.5
549,447,8,0.5
549,463,8,1.5
549,468,8,0.5
549,504,8,6.0
549,506,8,59.5
549,512,8,60.5
549,518,8,2.5
549,525,8,110.5
549,536,8,2.5
549,547,8,0.5
549,552,8,1.0
549,553,8,3.5
549,576,8,8.5
549,592,8,19.5
549,594,8,0.5
550,308,8,0.5
550,433,8,36.0
551,57,8,10.0
551,138,8,0.5
551,244,8,0.5
551,357,8,2.0
551,404,8,0.5
551,448,8,0.5
551,536,8,0.5
552,26,8,3.0
552,31,8,13.0
552,32,8,1.5
552,41,8,1.0
552,67,8,2.5
552,86,8,11.0
552,99,8,0.5
552,154,8,0.5
552,187,8,2.5
552,193,8,3.5
552,198,8,1.0
552,202,8,3.0
552,205,8,4.5
552,254,8,0.5
552,256,8,0.5
552,280,8,1.5
552,313,8,0.5
552,324,8,6.0
552,336,8,1.0
552,350,8,4.0
552,365,8,1.5
552,391,8,0.5
552,392,8,1.0
552,395,8,12.0
552,436,8,0.5
552,455,8,0.5
552,456,8,37.0
552,475,8,4.5
552,504,8,0.5
552,506,8,2.0
552,512,8,0.5
552,518,8,3.5
552,525,8,1.5
552,526,8,86.5
552,536,8,2.0
552,549,8,1.0
552,553,8,1.0
552,576,8,103.0
553,12,8,1.0
553,31,8,0.5
553,32,8,3.0
553,38,8,3.5
553,67,8,6.0
553,69,8,5.0
553,154,8,8.0
553,205,8,3.0
553,350,8,5.0
553,376,8,3.0
553,493,8,0.5
553,504,8,5.0
553,506,8,3.5
553,518,8,3.5
553,525,8,1.0
553,547,8,1.0
553,549,8,3.5
553,552,8,1.0
553,576,8,2.0
553,592,8,1.5
558,202,8,1.0
559,252,8,0.5
559,463,8,0.5
560,67,8,0.5
560,498,8,10.0
561,526,8,0.5
563,82,8,187.5
563,500,8,384.5
565,23,8,0.5
565,67,8,0.5
565,86,8,8.5
565,122,8,1.0
565,205,8,1.0
565,239,8,5.5
565,244,8,5.5
565,343,8,45.5
565,356,8,3855.0
565,393,8,43.0
565,448,8,1.5
565,535,8,3.5
566,175,8,0.5
566,244,8,0.5
566,302,8,0.5
566,433,8,0.5
566,520,8,0.5
566,529,8,0.5
566,576,8,1.0
569,252,8,0.5
569,259,8,0.5
569,280,8,0.5
569,343,8,0.5
569,345,8,4.0
569,392,8,0.5
569,447,8,0.5
569,463,8,1.0
569,506,8,0.5
569,534,8,5.0
574,16,8,0.5
574,21,8,1.0
574,246,8,6.0
574,313,8,1.0
574,505,8,0.5
574,506,8,15.0
575,102,8,58.0
575,456,8,1.5
576,31,8,2.0
576,32,8,5.0
576,38,8,4.5
576,67,8,19.5
576,86,8,22.5
576,147,8,1.0
576,154,8,6.5
576,205,8,3.5
576,253,8,1.0
576,336,8,3.5
576,350,8,10.5
576,391,8,220.0
576,395,8,14.5
576,504,8,54.5
576,506,8,5.0
576,512,8,4.5
576,518,8,5.0
576,525,8,7.5
576,526,8,0.5
576,547,8,2.5
576,549,8,8.5
576,552,8,103.0
576,553,8,2.0
576,566,8,1.0
579,57,8,2.5
579,77,8,0.5
579,217,8,27.5
579,389,8,0.5
579,411,8,21.0
579,446,8,0.5
592,20,8,0.5
592,32,8,3.5
592,49,8,0.5
592,154,8,2.0
592,198,8,1.0
592,240,8,6.0
592,265,8,0.5
592,324,8,0.5
592,340,8,0.5
592,367,8,2.5
592,369,8,4.5
592,389,8,0.5
592,407,8,2.5
592,446,8,2.0
592,493,8,13.5
592,512,8,1.0
592,525,8,8.0
592,526,8,13.0
592,539,8,1.0
592,549,8,19.5
592,553,8,1.5
594,32,8,1.0
594,179,8,0.5
594,198,8,0.5
594,292,8,1.5
594,346,8,15.0
594,380,8,0.5
594,433,8,5.5
594,463,8,2.0
594,466,8,23.5
594,544,8,64.5
594,549,8,0.5
3,10,9,3.5
3,12,9,0.5
3,118,9,1.0
3,190,9,1.0
3,198,9,0.5
3,302,9,0.5
3,305,9,1.5
3,350,9,10.5
3,367,9,0.5
3,407,9,2.5
3,411,9,1.5
3,468,9,36.5
3,506,9,0.5
3,514,9,7.0
3,522,9,3.5
3,576,9,0.5
5,205,9,1.5
10,3,9,3.5
10,405,9,1.0
12,3,9,0.5
12,169,9,0.5
12,175,9,0.5
12,336,9,1.5
12,372,9,0.5
12,461,9,0.5
12,525,9,0.5
16,29,9,14.0
16,41,9,98.5
16,170,9,0.5
16,340,9,0.5
16,379,9,0.5
16,392,9,30.5
16,405,9,0.5
16,461,9,0.5
16,468,9,0.5
16,490,9,10.0
16,520,9,0.5
16,563,9,4.0
23,565,9,1.0
25,447,9,0.5
26,166,9,14.0
26,563,9,4.5
27,118,9,6.0
27,170,9,1.0
27,201,9,0.5
27,205,9,5.5
27,244,9,0.5
27,395,9,0.5
27,405,9,0.5
27,448,9,3.5
27,490,9,0.5
27,546,9,0.5
27,583,9,1.5
29,16,9,14.0
29,41,9,111.0
29,170,9,0.5
29,241,9,0.5
29,345,9,3.5
29,392,9,5.5
29,468,9,0.5
29,518,9,2.5
29,563,9,1.0
33,190,9,2.5
33,490,9,1.5
33,501,9,8.0
38,82,9,0.5
38,246,9,7.0
38,392,9,0.5
38,504,9,1.0
38,528,9,1.0
41,16,9,98.5
41,29,9,111.0
41,170,9,1.5
41,340,9,1.5
41,369,9,0.5
41,392,9,27.0
41,407,9,0.5
41,427,9,1.0
41,446,9,0.5
41,468,9,0.5
41,529,9,0.5
41,563,9,3.0
42,169,9,5.5
42,213,9,2.0
42,341,9,2.0
42,366,9,1.5
42,372,9,0.5
42,444,9,0.5
42,506,9,1.0
42,544,9,0.5
42,563,9,1.0
45,78,9,73.5
45,132,9,0.5
45,159,9,0.5
45,254,9,0.5
45,323,9,2.0
45,341,9,4.0
45,345,9,1.5
45,369,9,2.5
45,389,9,4.0
45,411,9,34.5
45,493,9,5.5
45,563,9,0.5
45,566,9,4.5
45,586,9,1.0
45,594,9,0.5
54,67,9,1.0
54,82,9,1.5
54,379,9,0.5
54,436,9,4.0
54,464,9,1.0
54,497,9,1.0
54,518,9,3.0
54,520,9,0.5
54,529,9,1.5
54,544,9,21.5
54,563,9,0.5
64,190,9,0.5
67,54,9,1.0
67,118,9,0.5
67,283,9,0.5
67,308,9,0.5
67,366,9,4.0
67,367,9,0.5
67,369,9,1.0
67,405,9,0.5
67,427,9,1.0
67,448,9,3.0
67,464,9,1.0
67,468,9,0.5
67,498,9,0.5
67,518,9,0.5
67,520,9,2.0
67,546,9,2.0
67,594,9,0.5
72,154,9,1.0
72,219,9,1.5
72,341,9,1.5
72,372,9,0.5
72,540,9,4.5
72,544,9,0.5
72,549,9,1.5
74,244,9,3.5
74,319,9,0.5
74,341,9,21.0
74,369,9,0.5
74,395,9,0.5
74,446,9,0.5
74,520,9,1.0
75,82,9,0.5
75,312,9,0.5
75,574,9,0.5
76,132,9,2.5
76,170,9,82.0
76,392,9,1.5
77,176,9,3.0
77,185,9,0.5
77,350,9,22.5
77,353,9,2.5
77,366,9,1.5
77,379,9,0.5
77,395,9,1.0
77,405,9,0.5
77,436,9,0.5
77,488,9,3.0
77,506,9,3.0
77,525,9,0.5
78,45,9,73.5
78,185,9,0.5
78,247,9,1.0
78,252,9,3.0
78,285,9,0.5
78,345,9,7.5
78,369,9,1.0
78,389,9,1.5
78,410,9,22.5
78,411,9,11.0
78,444,9,1.0
78,520,9,1.5
78,590,9,3.0
82,38,9,0.5
82,54,9,1.5
82,75,9,0.5
82,172,9,8.0
82,208,9,1.0
82,271,9,0.5
82,283,9,1.0
82,357,9,0.5
82,395,9,1.0
82,490,9,0.5
82,500,9,187.0
82,501,9,0.5
82,504,9,5.0
82,520,9,0.5
82,544,9,1.0
82,563,9,20.0
84,367,9,1.0
84,504,9,1.5
84,526,9,1.5
86,87,9,5.5
86,104,9,13.0
86,122,9,0.5
86,170,9,0.5
86,285,9,8.0
86,379,9,0.5
86,504,9,0.5
86,566,9,0.5
86,576,9,4.5
87,86,9,5.5
87,576,9,7.0
91,550,9,1.5
93,498,9,1.0
99,550,9,0.5
102,575,9,45.0
104,86,9,13.0
107,512,9,1.5
107,525,9,4.5
116,353,9,6.5
116,433,9,3.0
116,463,9,8.0
116,550,9,7.0
118,3,9,1.0
118,27,9,6.0
118,67,9,0.5
118,170,9,5.0
118,190,9,9.0
118,287,9,0.5
118,379,9,1.0
118,407,9,0.5
118,411,9,1.0
118,427,9,4.0
118,448,9,1.5
118,464,9,1.0
118,482,9,0.5
118,510,9,0.5
118,526,9,0.5
118,546,9,0.5
118,549,9,1.0
118,566,9,1.0
118,576,9,4.5
119,546,9,7.0
122,86,9,0.5
122,392,9,0.5
122,410,9,12.5
122,411,9,0.5
122,447,9,0.5
122,463,9,0.5
122,498,9,0.5
122,501,9,0.5
122,537,9,28.0
122,558,9,4.0
122,560,9,0.5
129,202,9,1.5
129,258,9,1.5
129,260,9,9.0
129,280,9,346.0
129,323,9,1.0
129,369,9,2.5
129,379,9,0.5
129,391,9,11.5
129,433,9,0.5
129,494,9,0.5
129,497,9,3.5
129,536,9,3.0
132,45,9,0.5
132,76,9,2.5
132,170,9,13.0
132,180,9,0.5
132,340,9,1.5
132,341,9,1.0
132,369,9,11.5
132,407,9,21.0
132,504,9,1.0
132,506,9,0.5
132,528,9,0.5
132,558,9,0.5
132,586,9,1.0
141,180,9,0.5
141,468,9,0.5
154,72,9,1.0
159,45,9,0.5
159,199,9,0.5
159,340,9,0.5
159,356,9,102.5
159,379,9,1.0
159,411,9,13.0
160,308,9,0.5
160,498,9,0.5
160,548,9,1.0
163,409,9,1.0
166,26,9,14.0
166,563,9,2.5
169,12,9,0.5
169,42,9,5.5
169,265,9,0.5
169,444,9,28.0
169,522,9,1.5
169,563,9,1.5
170,16,9,0.5
170,27,9,1.0
170,29,9,0.5
170,41,9,1.5
170,76,9,82.0
170,86,9,0.5
170,118,9,5.0
170,132,9,13.0
170,185,9,5.5
170,247,9,1.5
170,252,9,17.5
170,357,9,2.5
170,369,9,1.0
170,392,9,0.5
170,395,9,0.5
170,447,9,1.5
170,468,9,0.5
170,498,9,0.5
170,528,9,26.5
170,546,9,2.0
170,551,9,0.5
170,563,9,2.0
172,82,9,8.0
172,208,9,0.5
172,283,9,1.5
172,308,9,5.0
172,550,9,0.5
175,12,9,0.5
175,520,9,1.0
175,536,9,1.5
176,77,9,3.0
176,310,9,1.5
176,366,9,0.5
176,536,9,0.5
180,132,9,0.5
180,141,9,0.5
180,202,9,0.5
180,252,9,0.5
180,283,9,2.5
180,319,9,1.0
180,369,9,1.0
180,407,9,2.5
180,426,9,0.5
180,427,9,0.5
180,482,9,1.5
180,506,9,0.5
180,520,9,0.5
182,357,9,0.5
182,372,9,1.5
182,426,9,1.0
182,504,9,1.5
182,563,9,0.5
182,576,9,0.5
184,208,9,1.5
185,77,9,0.5
185,78,9,0.5
185,170,9,5.5
185,308,9,0.5
185,389,9,2.5
185,407,9,1.5
185,444,9,0.5
185,461,9,1.5
190,3,9,1.0
190,33,9,2.5
190,64,9,0.5
190,118,9,9.0
190,208,9,60.0
190,444,9,3.0
190,464,9,0.5
190,490,9,3.0
190,501,9,1.0
190,506,9,2.0
190,527,9,0.5
190,537,9,2.0
190,538,9,0.5
190,549,9,0.5
190,576,9,9.0
198,3,9,0.5
198,407,9,0.5
198,494,9,0.5
198,528,9,0.5
199,159,9,0.5
199,240,9,0.5
200,254,9,10.0
201,27,9,0.5
201,436,9,21.0
202,129,9,1.5
202,180,9,0.5
202,280,9,47.5
202,302,9,1.0
202,407,9,1.0
202,464,9,155.0
202,482,9,2.0
202,536,9,50.0
202,558,9,0.5
202,590,9,1.5
205,5,9,1.5
205,27,9,5.5
205,448,9,24.0
205,498,9,0.5
205,548,9,0.5
205,583,9,0.5
208,82,9,1.0
208,172,9,0.5
208,184,9,1.5
208,190,9,60.0
208,287,9,1.0
208,308,9,1.0
208,440,9,1.5
208,537,9,0.5
210,219,9,1.5
210,247,9,0.5
211,280,9,19.5
213,42,9,2.0
213,266,9,3.5
213,341,9,0.5
218,561,9,0.5
219,72,9,1.5
219,210,9,1.5
240,199,9,0.5
240,266,9,1.5
240,283,9,3.0
240,340,9,1.0
240,369,9,0.5
240,433,9,1.0
240,461,9,6.0
240,550,9,0.5
240,563,9,0.5
241,29,9,0.5
244,27,9,0.5
244,74,9,3.5
244,308,9,0.5
244,511,9,1.0
244,548,9,0.5
246,38,9,7.0
246,528,9,9.0
247,78,9,1.0
247,170,9,1.5
247,210,9,0.5
247,287,9,3.0
247,447,9,0.5
247,558,9,0.5
252,78,9,3.0
252,170,9,17.5
252,180,9,0.5
252,283,9,4.0
252,510,9,0.5
254,45,9,0.5
254,200,9,10.0
254,280,9,0.5
254,367,9,0.5
254,369,9,0.5
254,389,9,1.5
254,426,9,1.0
254,446,9,0.5
254,498,9,1.0
254,518,9,1.0
254,525,9,2.0
254,550,9,0.5
254,566,9,0.5
254,594,9,6.5
258,129,9,1.5
259,546,9,2.5
260,129,9,9.0
265,169,9,0.5
265,482,9,1.0
266,213,9,3.5
266,240,9,1.5
266,341,9,0.5
266,372,9,1.0
266,506,9,0.5
266,510,9,1.0
266,563,9,0.5
267,283,9,27.5
267,308,9,6.5
267,590,9,1.0
269,510,9,3.5
271,82,9,0.5
280,129,9,346.0
280,202,9,47.5
280,211,9,19.5
280,254,9,0.5
280,323,9,0.5
280,372,9,0.5
280,391,9,1.5
280,433,9,0.5
280,446,9,0.5
280,448,9,1.0
280,464,9,1.0
280,493,9,1.5
280,518,9,0.5
280,525,9,0.5
280,526,9,0.5
280,536,9,35.0
280,553,9,1.0
280,579,9,1.5
280,592,9,3.0
280,594,9,0.5
283,67,9,0.5
283,82,9,1.0
283,172,9,1.5
283,180,9,2.5
283,240,9,3.0
283,252,9,4.0
283,267,9,27.5
283,308,9,22.5
283,340,9,0.5
283,341,9,1.0
283,405,9,0.5
283,427,9,1.5
283,440,9,0.5
283,555,9,3.5
283,558,9,0.5
285,78,9,0.5
285,86,9,8.0
285,421,9,1.0
285,463,9,0.5
285,510,9,1.5
287,118,9,0.5
287,208,9,1.0
287,247,9,3.0
287,357,9,0.5
287,379,9,1.0
287,407,9,0.5
287,413,9,2.5
287,433,9,0.5
287,526,9,0.5
292,353,9,5.5
292,482,9,2.0
302,3,9,0.5
302,202,9,1.0
302,468,9,0.5
302,506,9,0.5
302,534,9,16.5
305,3,9,1.5
305,367,9,1.5
305,498,9,2.5
308,67,9,0.5
308,160,9,0.5
308,172,9,5.0
308,185,9,0.5
308,208,9,1.0
308,244,9,0.5
308,267,9,6.5
308,283,9,22.5
308,372,9,0.5
308,440,9,0.5
308,446,9,0.5
308,498,9,0.5
308,520,9,0.5
310,176,9,1.5
310,366,9,1.5
310,395,9,2.0
310,544,9,1.0
310,592,9,1.5
312,75,9,0.5
313,526,9,10.5
319,74,9,0.5
319,180,9,1.0
319,356,9,29.0
319,395,9,14.0
319,446,9,0.5
319,490,9,0.5
319,520,9,0.5
319,551,9,1.0
323,45,9,2.0
323,129,9,1.0
323,280,9,0.5
323,353,9,2.0
323,391,9,0.5
323,503,9,0.5
323,576,9,0.5
325,446,9,12.5
333,433,9,0.5
336,12,9,1.5
336,395,9,1.0
336,526,9,0.5
338,548,9,1.5
340,16,9,0.5
340,41,9,1.5
340,132,9,1.5
340,159,9,0.5
340,240,9,1.0
340,283,9,0.5
340,341,9,0.5
340,369,9,13.0
340,395,9,0.5
340,427,9,1.0
340,586,9,4.0
341,42,9,2.0
341,45,9,4.0
341,72,9,1.5
341,74,9,21.0
341,132,9,1.0
341,213,9,0.5
341,266,9,0.5
341,283,9,1.0
341,340,9,0.5
341,369,9,2.0
341,372,9,2.0
341,506,9,2.5
341,518,9,0.5
341,563,9,0.5
341,586,9,8.0
345,29,9,3.5
345,45,9,1.5
345,78,9,7.5
345,411,9,4.0
345,468,9,5.0
345,520,9,3.0
350,3,9,10.5
350,77,9,22.5
350,549,9,0.5
350,576,9,0.5
353,77,9,2.5
353,116,9,6.5
353,292,9,5.5
353,323,9,2.0
353,433,9,0.5
353,463,9,3.0
356,159,9,102.5
356,319,9,29.0
356,466,9,8.5
356,504,9,5.5
356,544,9,6.0
356,553,9,0.5
357,82,9,0.5
357,170,9,2.5
357,182,9,0.5
357,287,9,0.5
357,446,9,0.5
357,468,9,0.5
357,498,9,0.5
357,506,9,2.0
357,526,9,0.5
357,528,9,8.5
357,544,9,1.5
357,576,9,0.5
366,42,9,1.5
366,67,9,4.0
366,77,9,1.5
366,176,9,0.5
366,310,9,1.5
366,372,9,0.5
366,379,9,1.5
366,395,9,2.0
366,490,9,0.5
366,506,9,53.5
366,563,9,0.5
367,3,9,0.5
367,67,9,0.5
367,84,9,1.0
367,254,9,0.5
367,305,9,1.5
367,493,9,52.5
367,504,9,0.5
367,506,9,1.0
367,525,9,2.5
367,526,9,3.5
367,558,9,5.0
367,592,9,29.5
369,41,9,0.5
369,45,9,2.5
369,67,9,1.0
369,74,9,0.5
369,78,9,1.0
369,129,9,2.5
369,132,9,11.5
369,170,9,1.0
369,180,9,1.0
369,240,9,0.5
369,254,9,0.5
369,340,9,13.0
369,341,9,2.0
369,389,9,0.5
369,395,9,1.0
369,411,9,0.5
369,426,9,0.5
369,444,9,0.5
369,520,9,502.5
369,526,9,53.0
369,586,9,0.5
372,12,9,0.5
372,42,9,0.5
372,72,9,0.5
372,182,9,1.5
372,266,9,1.0
372,280,9,0.5
372,308,9,0.5
372,341,9,2.0
372,366,9,0.5
372,407,9,0.5
372,426,9,0.5
372,435,9,0.5
372,448,9,1.0
372,549,9,1.0
372,579,9,0.5
379,16,9,0.5
379,54,9,0.5
379,77,9,0.5
379,86,9,0.5
379,118,9,1.0
379,129,9,0.5
379,159,9,1.0
379,287,9,1.0
379,366,9,1.5
379,391,9,0.5
379,409,9,0.5
379,504,9,0.5
379,520,9,0.5
379,551,9,0.5
379,558,9,0.5
379,560,9,13.0
379,592,9,0.5
389,45,9,4.0
389,78,9,1.5
389,185,9,2.5
389,254,9,1.5
389,369,9,0.5
389,411,9,2.5
389,461,9,1.0
389,463,9,0.5
389,510,9,0.5
391,129,9,11.5
391,280,9,1.5
391,323,9,0.5
391,379,9,0.5
391,544,9,0.5
391,576,9,96.0
392,16,9,30.5
392,29,9,5.5
392,38,9,0.5
392,41,9,27.0
392,76,9,1.5
392,122,9,0.5
392,170,9,0.5
392,505,9,1.5
392,563,9,0.5
395,27,9,0.5
395,74,9,0.5
395,77,9,1.0
395,82,9,1.0
395,170,9,0.5
395,310,9,2.0
395,319,9,14.0
395,336,9,1.0
395,340,9,0.5
395,366,9,2.0
395,369,9,1.0
395,426,9,0.5
395,446,9,0.5
395,482,9,1.0
395,493,9,0.5
395,504,9,1.0
395,506,9,0.5
395,525,9,0.5
395,526,9,3.0
395,550,9,0.5
395,592,9,8.0
405,10,9,1.0
405,16,9,0.5
405,27,9,0.5
405,67,9,0.5
405,77,9,0.5
405,283,9,0.5
405,407,9,0.5
405,427,9,2.0
405,448,9,0.5
405,468,9,0.5
405,498,9,0.5
405,551,9,0.5
407,3,9,2.5
407,41,9,0.5
407,118,9,0.5
407,132,9,21.0
407,180,9,2.5
407,185,9,1.5
407,198,9,0.5
407,202,9,1.0
407,287,9,0.5
407,372,9,0.5
407,405,9,0.5
407,482,9,0.5
407,504,9,1.0
407,506,9,0.5
407,526,9,2.5
407,576,9,0.5
407,590,9,0.5
409,163,9,1.0
409,379,9,0.5
410,78,9,22.5
410,122,9,12.5
410,436,9,0.5
410,537,9,20.5
410,586,9,15.0
411,3,9,1.5
411,45,9,34.5
411,78,9,11.0
411,118,9,1.0
411,122,9,0.5
411,159,9,13.0
411,345,9,4.0
411,369,9,0.5
411,389,9,2.5
411,464,9,0.5
411,520,9,2.0
411,548,9,0.5
411,550,9,0.5
411,576,9,0.5
413,287,9,2.5
421,285,9,1.0
426,180,9,0.5
426,182,9,1.0
426,254,9,1.0
426,369,9,0.5
426,372,9,0.5
426,395,9,0.5
426,520,9,0.5
427,41,9,1.0
427,67,9,1.0
427,118,9,4.0
427,180,9,0.5
427,283,9,1.5
427,340,9,1.0
427,405,9,2.0
427,436,9,4.5
427,464,9,2.5
427,528,9,0.5
427,544,9,0.5
427,566,9,0.5
427,575,9,27.0
427,576,9,1.5
433,116,9,3.0
433,129,9,0.5
433,240,9,1.0
433,280,9,0.5
433,287,9,0.5
433,333,9,0.5
433,353,9,0.5
433,441,9,1.0
433,463,9,84.0
433,468,9,1.0
433,490,9,0.5
433,493,9,1.0
433,541,9,31.0
433,550,9,82.5
435,372,9,0.5
435,436,9,1.0
435,450,9,15.0
435,461,9,38.0
435,520,9,0.5
435,526,9,1.5
435,558,9,1.0
436,54,9,4.0
436,77,9,0.5
436,201,9,21.0
436,410,9,0.5
436,427,9,4.5
436,435,9,1.0
436,448,9,0.5
436,464,9,3.5
436,506,9,1.0
436,518,9,0.5
436,544,9,2.0
436,576,9,0.5
440,208,9,1.5
440,283,9,0.5
440,308,9,0.5
441,433,9,1.0
444,42,9,0.5
444,78,9,1.0
444,169,9,28.0
444,185,9,0.5
444,190,9,3.0
444,369,9,0.5
446,41,9,0.5
446,74,9,0.5
446,254,9,0.5
446,280,9,0.5
446,308,9,0.5
446,319,9,0.5
446,325,9,12.5
446,357,9,0.5
446,395,9,0.5
446,490,9,44.0
446,493,9,1.5
446,501,9,0.5
446,504,9,1.0
447,25,9,0.5
447,122,9,0.5
447,170,9,1.5
447,247,9,0.5
448,27,9,3.5
448,67,9,3.0
448,118,9,1.5
448,205,9,24.0
448,280,9,1.0
448,372,9,1.0
448,405,9,0.5
448,436,9,0.5
448,464,9,49.0
448,518,9,123.0
448,525,9,33.0
448,544,9,2.5
450,435,9,15.0
461,12,9,0.5
461,16,9,0.5
461,185,9,1.5
461,240,9,6.0
461,389,9,1.0
461,435,9,38.0
461,520,9,6.5
461,528,9,0.5
463,116,9,8.0
463,122,9,0.5
463,285,9,0.5
463,353,9,3.0
463,389,9,0.5
463,433,9,84.0
463,498,9,0.5
463,544,9,0.5
463,550,9,15.5
464,54,9,1.0
464,67,9,1.0
464,118,9,1.0
464,190,9,0.5
464,202,9,155.0
464,280,9,1.0
464,411,9,0.5
464,427,9,2.5
464,436,9,3.5
464,448,9,49.0
464,518,9,71.0
464,544,9,11.0
464,576,9,0.5
464,579,9,5.0
466,356,9,8.5
466,544,9,18.5
466,594,9,6.5
468,3,9,36.5
468,16,9,0.5
468,29,9,0.5
468,41,9,0.5
468,67,9,0.5
468,141,9,0.5
468,170,9,0.5
468,302,9,0.5
468,345,9,5.0
468,357,9,0.5
468,405,9,0.5
468,433,9,1.0
468,490,9,0.5
468,514,9,12.0
468,548,9,0.5
468,594,9,0.5
482,118,9,0.5
